record_id,timestamp_ns,timestamp_sec,world_frame,lidar_tx,lidar_ty,lidar_tz,lidar_qx,lidar_qy,lidar_qz,lidar_qw
3359,1788253914396747776,1788253914.396747828,odom,0.997895118284,-21.824983652778,-0.052852547345,0.007183415321,-0.005021214986,-0.695332036412,0.718635196107
3360,1788253914496789760,1788253914.496789694,odom,0.997603501783,-21.843227561756,-0.052678585393,0.007359706573,-0.004890698025,-0.695208788417,0.718753543504
3361,1788253914596656128,1788253914.596656084,odom,0.998420410716,-21.862422305857,-0.053068718235,0.007255920295,-0.005110700324,-0.695253794231,0.718709533797
3362,1788253914696632320,1788253914.696632385,odom,0.999501057756,-21.880737823459,-0.053408314591,0.007060158275,-0.005260051797,-0.695038806425,0.718918314959
3363,1788253914797005568,1788253914.797005653,odom,1.000107600706,-21.901326992726,-0.052457231435,0.006897276503,-0.005359989436,-0.695208173902,0.718755377740
3364,1788253914896735488,1788253914.896735430,odom,1.001328919395,-21.920861774851,-0.052124609029,0.006974075462,-0.005226904727,-0.695241989846,0.718722907172
3365,1788253914996815104,1788253914.996815205,odom,1.001128840925,-21.940932764609,-0.052034718199,0.007466089693,-0.005597687303,-0.694982654494,0.718965947284
3366,1788253915096808192,1788253915.096808195,odom,1.001881392772,-21.961316227765,-0.052276440737,0.007304928844,-0.005399752797,-0.695261536726,0.718699433862
3367,1788253915196649728,1788253915.196649790,odom,1.002705381779,-21.980608229335,-0.051607450418,0.007408220620,-0.005274306366,-0.695541026542,0.718428827621
3368,1788253915296676352,1788253915.296676397,odom,1.003862916607,-22.000654569442,-0.052150563650,0.006947282243,-0.005447626063,-0.695212381928,0.718750167063
3369,1788253915396722176,1788253915.396722078,odom,1.005760769838,-22.018936506187,-0.052390145361,0.007138753288,-0.005665591729,-0.695194147063,0.718764243102
3370,1788253915495862528,1788253915.495862484,odom,1.005766685295,-22.038023957813,-0.053120310258,0.007192003870,-0.005306915101,-0.695182928379,0.718777300575
3371,1788253915596477696,1788253915.596477747,odom,1.006837504378,-22.057813436320,-0.053612090523,0.006957151621,-0.005535565582,-0.695481269544,0.718489220008
3372,1788253915696923392,1788253915.696923494,odom,1.007773641975,-22.076730618033,-0.054230752515,0.006883309898,-0.005790530944,-0.695571842271,0.718400238054
3373,1788253915796753152,1788253915.796753168,odom,1.008776810813,-22.094745908103,-0.053737643220,0.007043957346,-0.005636657549,-0.695352059470,0.718612638455
3374,1788253915896407296,1788253915.896407366,odom,1.009351329216,-22.112922602213,-0.053682778373,0.007266111338,-0.005298036193,-0.695488164798,0.718481278159
3375,1788253915996641280,1788253915.996641159,odom,1.011115589515,-22.130684240164,-0.053896055492,0.006868631847,-0.005641554126,-0.695202308700,0.718759170196
3376,1788253916096045056,1788253916.096045017,odom,1.013057143278,-22.150374813958,-0.054448202100,0.007091214998,-0.005538383952,-0.695240671862,0.718720703168
3377,1788253916196669440,1788253916.196669340,odom,1.014453657156,-22.169433493358,-0.053407558818,0.007342956441,-0.005444254638,-0.695093707054,0.718861029335
3378,1788253916296752128,1788253916.296752214,odom,1.014742840882,-22.190645307618,-0.053698929456,0.007093407244,-0.005408881822,-0.695463197726,0.718506345260
3379,1788253916395999232,1788253916.395999193,odom,1.016348685411,-22.209936253873,-0.054181746642,0.006628062929,-0.006016001041,-0.695143639845,0.718815133742
3380,1788253916496322304,1788253916.496322393,odom,1.017043857303,-22.228759534032,-0.055330586678,0.007283286756,-0.005441286211,-0.695519819736,0.718449390349
3381,1788253916597018112,1788253916.597018003,odom,1.018011100231,-22.247476215224,-0.057342925503,0.006997873470,-0.005444644763,-0.695615641749,0.718359425750
3382,1788253916696955648,1788253916.696955681,odom,1.018854685830,-22.265864638499,-0.057775167037,0.006636762366,-0.006105670984,-0.695337092965,0.718627164330
3383,1788253916796474112,1788253916.796474218,odom,1.019945742003,-22.284027100490,-0.057638493835,0.006830222320,-0.005532262631,-0.695290527033,0.718675048371
3384,1788253916896840960,1788253916.896841049,odom,1.020876591642,-22.302252871003,-0.058372510592,0.007273080419,-0.005207825345,-0.695475710428,0.718493922772
3385,1788253916996686336,1788253916.996686220,odom,1.021016739993,-22.320683240436,-0.058221376226,0.007102124009,-0.005375990491,-0.695273415860,0.718690152819
3386,1788253917096450560,1788253917.096450567,odom,1.022575837443,-22.339706171921,-0.058085584567,0.007071178869,-0.005603261801,-0.695237092042,0.718723860558
3387,1788253917196346112,1788253917.196346045,odom,1.023171985283,-22.358804462187,-0.058253357262,0.007475795033,-0.005211150718,-0.695300207526,0.718661657396
3388,1788253917295660288,1788253917.295660257,odom,1.023099871182,-22.377384567116,-0.059994746684,0.007234421241,-0.004960649620,-0.695080517209,0.718878383109
3389,1788253917395611648,1788253917.395611763,odom,1.024651692610,-22.398646987111,-0.060554840347,0.007168267154,-0.005513614818,-0.695248347171,0.718712704600
3390,1788253917496822016,1788253917.496822119,odom,1.025659607951,-22.419870538298,-0.060374688924,0.007362624367,-0.005207210118,-0.695537387811,0.718433308583
3391,1788253917596747520,1788253917.596747637,odom,1.026372236446,-22.438467042199,-0.060328333104,0.006844882197,-0.005640211129,-0.695238446322,0.718724452320
3392,1788253917696586752,1788253917.696586847,odom,1.026836395584,-22.457458127477,-0.059140095950,0.007106709404,-0.005744193609,-0.695560962248,0.718408968985
3393,1788253917796703744,1788253917.796703815,odom,1.027935006210,-22.477035503062,-0.059623971451,0.006921949042,-0.005876835742,-0.695240031706,0.718720284768
3394,1788253917896427008,1788253917.896426916,odom,1.028399176024,-22.496080556423,-0.060805044507,0.007048847889,-0.005894508978,-0.695478516228,0.718488136278
3395,1788253917996327680,1788253917.996327639,odom,1.029024141886,-22.513755570532,-0.060458883158,0.007159551350,-0.006000816614,-0.695433350355,0.718529878459
3396,1788253918096471296,1788253918.096471310,odom,1.029996463707,-22.533483667832,-0.060187218933,0.006926371728,-0.006232875806,-0.695484095841,0.718481070778
3397,1788253918196404480,1788253918.196404457,odom,1.030617944755,-22.552939261058,-0.060654591258,0.006896011062,-0.005900208383,-0.695077954625,0.718877089332
3398,1788253918295455488,1788253918.295455456,odom,1.032152285783,-22.570481144944,-0.060884318049,0.006979707054,-0.005888797241,-0.695219923646,0.718739078889
3399,1788253918396438016,1788253918.396438122,odom,1.032931102785,-22.590750443053,-0.061980493841,0.006981874217,-0.005954645342,-0.695481918283,0.718485001216
3400,1788253918496592640,1788253918.496592522,odom,1.034626355026,-22.610403568150,-0.061054789793,0.006885164295,-0.006092203422,-0.695387885926,0.718575791185
3401,1788253918596826880,1788253918.596826792,odom,1.036032702773,-22.628995970079,-0.060709385039,0.006866358588,-0.006102256766,-0.695705236815,0.718268639891
3402,1788253918696720384,1788253918.696720362,odom,1.037152689201,-22.647732425956,-0.059894861184,0.006875458687,-0.006339295716,-0.695584019065,0.718383890284
3403,1788253918796513792,1788253918.796513796,odom,1.038222505188,-22.666510846000,-0.060715690612,0.006921991111,-0.006452621586,-0.695785471678,0.718187320353
3404,1788253918896396032,1788253918.896395922,odom,1.039244790916,-22.686042172382,-0.059740579261,0.006436034331,-0.006675896749,-0.695438980856,0.718525318809
3405,1788253918996805888,1788253918.996805906,odom,1.040268724228,-22.699921478566,-0.059021391334,0.006821110171,-0.006403587015,-0.695477572508,0.718486891090
3406,1788253919096739584,1788253919.096739531,odom,1.040516499190,-22.714276626317,-0.059927212888,0.006942446723,-0.006342481559,-0.695428418749,0.718533847329
3407,1788253919195474432,1788253919.195474386,odom,1.040646150658,-22.724030450396,-0.059749415533,0.006394185764,-0.006965227177,-0.695521966202,0.718442617423
3408,1788253919296456960,1788253919.296457052,odom,1.041104935493,-22.729371791383,-0.058851734029,0.006324839414,-0.007482773643,-0.695598399445,0.718364024151
3409,1788253919396728064,1788253919.396728039,odom,1.041783140932,-22.731815302023,-0.058644267193,0.006893710705,-0.006843083360,-0.695629268853,0.718335276370
3410,1788253919496903168,1788253919.496903181,odom,1.041195235739,-22.733340077648,-0.058730518458,0.006958297410,-0.006627469050,-0.695787914582,0.718183010571
3411,1788253919596924160,1788253919.596924067,odom,1.040552989122,-22.733730795123,-0.059224356584,0.006935581385,-0.006655132468,-0.695519100601,0.718443308565
3412,1788253919696741888,1788253919.696741819,odom,1.040213799999,-22.732717649470,-0.059021939715,0.006701316941,-0.006966860659,-0.695887882178,0.718085378379
3413,1788253919796927488,1788253919.796927452,odom,1.039971039445,-22.733938168015,-0.059782474038,0.006720702756,-0.007124404632,-0.696093689350,0.717884148495
3414,1788253919896743168,1788253919.896743059,odom,1.039899734307,-22.732583144994,-0.059842614572,0.007023398091,-0.006701599779,-0.696036281314,0.717940983322
3415,1788253919996533248,1788253919.996533155,odom,1.039785400239,-22.732482900916,-0.060368218378,0.006741337829,-0.006685190335,-0.695518345083,0.718445609804
3416,1788253920096473600,1788253920.096473694,odom,1.039603969575,-22.731778126342,-0.060446664519,0.007003536458,-0.006452810411,-0.695693207337,0.718275903104
3417,1788253920195625472,1788253920.195625544,odom,1.039934483044,-22.732376425606,-0.061404784728,0.006930371858,-0.006468528699,-0.695882033153,0.718093534310
3418,1788253920296478464,1788253920.296478510,odom,1.040405926157,-22.733192339629,-0.062728068775,0.006597110141,-0.006597528797,-0.695708091482,0.718264019841
3419,1788253920396616192,1788253920.396616220,odom,1.040479885623,-22.733759141668,-0.062834496953,0.006636291406,-0.006656598084,-0.695665046632,0.718304804546
3420,1788253920496726272,1788253920.496726274,odom,1.040161606209,-22.733214984093,-0.062770344609,0.006809249018,-0.006596937682,-0.695735735634,0.718235268351
3421,1788253920596591360,1788253920.596591234,odom,1.039507387458,-22.733965573805,-0.063095828356,0.006479013112,-0.006507438335,-0.695769453204,0.718206477014
3422,1788253920696582400,1788253920.696582317,odom,1.038910659271,-22.734335248120,-0.061901837548,0.006466752911,-0.006693574228,-0.695518029171,0.718448361588
3423,1788253920796455168,1788253920.796455145,odom,1.038937569228,-22.734324547030,-0.062042153439,0.006553808011,-0.006813192833,-0.695613176026,0.718354325763
3424,1788253920896756736,1788253920.896756649,odom,1.038297396131,-22.733613297282,-0.061819841258,0.006757915137,-0.006717708248,-0.695716599489,0.718253169972
3425,1788253920996702720,1788253920.996702671,odom,1.038369954739,-22.733964745460,-0.062045394445,0.006375536073,-0.006868461335,-0.695575852985,0.718391543326
3426,1788253921095573760,1788253921.095573664,odom,1.038813700878,-22.733695116692,-0.061485373368,0.006659081883,-0.006828105194,-0.695695419367,0.718273567020
3427,1788253921196296960,1788253921.196296930,odom,1.038928230122,-22.732700995469,-0.063128255064,0.006750530673,-0.006634347603,-0.695657122987,0.718311619707
3428,1788253921296520960,1788253921.296520948,odom,1.038847233162,-22.732933404623,-0.062749555041,0.006720700161,-0.006572497009,-0.696020251297,0.717960614697
3429,1788253921396953088,1788253921.396953106,odom,1.039430847298,-22.733198906148,-0.062242824182,0.006418934837,-0.006792274007,-0.695733224943,0.718239473992
3430,1788253921496783360,1788253921.496783257,odom,1.039835158013,-22.734420349737,-0.063212143954,0.006612439552,-0.006753676623,-0.695886852065,0.718089237225
3431,1788253921596465664,1788253921.596465588,odom,1.040889815309,-22.740001961787,-0.062618122326,0.006324269937,-0.006916231345,-0.695521177473,0.718444473178
3432,1788253921696532224,1788253921.696532249,odom,1.041534695206,-22.744961971749,-0.062112806800,0.006407032558,-0.006952184538,-0.695603433506,0.718363752119
3433,1788253921796363520,1788253921.796363592,odom,1.041425754681,-22.754410911255,-0.062122550351,0.006538335346,-0.006730970854,-0.695524220746,0.718441370299
3434,1788253921896521728,1788253921.896521807,odom,1.042351872225,-22.768519949936,-0.061969875282,0.006686988262,-0.006610743359,-0.695778171002,0.718195181700
3435,1788253921996092416,1788253921.996092319,odom,1.042602501581,-22.785470449753,-0.061607999748,0.006872071141,-0.006797741381,-0.695777259269,0.718192572250
3436,1788253922096270848,1788253922.096270800,odom,1.043678686190,-22.803782361910,-0.061572996101,0.006611429031,-0.006957783505,-0.695698270319,0.718270001413
3437,1788253922196442368,1788253922.196442366,odom,1.044797633480,-22.823490469156,-0.062013363529,0.006331873685,-0.007171965366,-0.695511415645,0.718451349080
3438,1788253922296645120,1788253922.296645164,odom,1.045575554956,-22.842878535967,-0.063039092146,0.006165750576,-0.007364631996,-0.695846261658,0.718126538886
3439,1788253922396591104,1788253922.396591187,odom,1.046883938852,-22.860204906440,-0.062867985888,0.006380125503,-0.007272811403,-0.695790603022,0.718179529755
3440,1788253922496355072,1788253922.496355057,odom,1.048550105194,-22.878271722152,-0.062704117940,0.006192427532,-0.007306285323,-0.695507232689,0.718455260481
3441,1788253922596592640,1788253922.596592665,odom,1.049259247284,-22.897219765746,-0.063053205832,0.006270943912,-0.007544775159,-0.695617947929,0.718344918649
3442,1788253922696653312,1788253922.696653366,odom,1.050392699291,-22.916394909246,-0.062282597829,0.006498718822,-0.007434957620,-0.695433628278,0.718522481707
3443,1788253922796804096,1788253922.796804190,odom,1.050388996237,-22.934292720271,-0.061613686295,0.006632799353,-0.007304967687,-0.695591236400,0.718370012782
3444,1788253922896542976,1788253922.896543026,odom,1.050868718650,-22.953907751610,-0.061579427131,0.006432030287,-0.007347217609,-0.695574092430,0.718388007500
3445,1788253922996329728,1788253922.996329784,odom,1.052082833945,-22.971289827423,-0.060833157000,0.006339880247,-0.007932497189,-0.695606236138,0.718351477796
3446,1788253923096581376,1788253923.096581459,odom,1.052602846260,-22.988922377634,-0.061164184032,0.006432107525,-0.007403231488,-0.695871780433,0.718099077672
3447,1788253923196784384,1788253923.196784496,odom,1.053415590226,-23.006711267666,-0.062505212982,0.006704189805,-0.007258549419,-0.695320778802,0.718631603721
3448,1788253923296651008,1788253923.296651125,odom,1.054900854245,-23.026791564864,-0.063437365910,0.006170014940,-0.007538210861,-0.695657087659,0.718307958109
3449,1788253923396806656,1788253923.396806717,odom,1.055673696532,-23.046045178607,-0.064209873367,0.006183468102,-0.007563797590,-0.695437817977,0.718519864037
3450,1788253923496282624,1788253923.496282578,odom,1.057177467662,-23.064026123945,-0.064633041722,0.005818462103,-0.007559188791,-0.695665414787,0.718302606729
3451,1788253923596161536,1788253923.596161604,odom,1.057719481040,-23.084628268316,-0.064219987500,0.006068226719,-0.007645674317,-0.695718481781,0.718248226171
3452,1788253923696770816,1788253923.696770906,odom,1.059325617256,-23.102977920729,-0.063568962103,0.005902567786,-0.008103285586,-0.695297214937,0.718652405101
3453,1788253923796753408,1788253923.796753407,odom,1.059659071212,-23.122546509584,-0.064275221801,0.005398612504,-0.007841837098,-0.695953885948,0.718023362578
3454,1788253923896493824,1788253923.896493912,odom,1.060942165430,-23.142159824385,-0.064114414665,0.005418542947,-0.008098201376,-0.695126047923,0.718821838862
3455,1788253923996900352,1788253923.996900320,odom,1.062374541423,-23.161312517381,-0.064487062630,0.005186728530,-0.008177885629,-0.695555518613,0.718407085545
3456,1788253924096833280,1788253924.096833229,odom,1.062276278850,-23.180182016450,-0.064455734218,0.005610680302,-0.007944746985,-0.695796829722,0.718172801637
3457,1788253924196662784,1788253924.196662903,odom,1.063270158106,-23.197328618730,-0.062987893391,0.005619800861,-0.007874511011,-0.695821103490,0.718149985625
3458,1788253924296503808,1788253924.296503782,odom,1.064716215256,-23.217452808715,-0.063702483501,0.005429522346,-0.007799353614,-0.695672042658,0.718296665338
3459,1788253924396782080,1788253924.396782160,odom,1.065921596723,-23.235631630941,-0.063439414958,0.005130423775,-0.008324160175,-0.695648187277,0.718316077119
3460,1788253924496400384,1788253924.496400356,odom,1.067244298579,-23.253312794008,-0.064713658064,0.005109639586,-0.008014429263,-0.695622526718,0.718344597550
3461,1788253924596686848,1788253924.596686840,odom,1.067553873121,-23.272041394808,-0.065559233554,0.005070289274,-0.008001085313,-0.695467698003,0.718494924015
3462,1788253924696451584,1788253924.696451664,odom,1.068733149937,-23.290946417079,-0.065913446453,0.005485306873,-0.007859816710,-0.695824585994,0.718147812233
3463,1788253924796640512,1788253924.796640396,odom,1.068624775509,-23.310626632169,-0.066033750092,0.005272164401,-0.007530738711,-0.695706622961,0.718267211437
3464,1788253924896597504,1788253924.896597624,odom,1.069236963219,-23.328198687680,-0.067125134682,0.004902957676,-0.007857613757,-0.695366697121,0.718595418471
3465,1788253924996824064,1788253924.996824026,odom,1.069625199700,-23.347843192998,-0.067741681568,0.005310945824,-0.007450413633,-0.695705382697,0.718268964718
3466,1788253925096542720,1788253925.096542597,odom,1.070030146195,-23.366841736176,-0.067752955233,0.005128187647,-0.007742191246,-0.695504751921,0.718461481376
3467,1788253925196232960,1788253925.196233034,odom,1.072041952240,-23.386594587421,-0.067974146021,0.004968342545,-0.007794342965,-0.695592452040,0.718377132470
3468,1788253925296506368,1788253925.296506405,odom,1.073142818916,-23.406823762918,-0.066974347565,0.004973133563,-0.007735813721,-0.695552203804,0.718416701443
3469,1788253925396639232,1788253925.396639109,odom,1.073841599509,-23.425076183476,-0.067175347611,0.005133513545,-0.007372439433,-0.695544239717,0.718427104703
3470,1788253925496379648,1788253925.496379614,odom,1.075415968842,-23.444724701424,-0.067054117291,0.005135400336,-0.007441399628,-0.695663328776,0.718311065090
3471,1788253925595992320,1788253925.595992327,odom,1.076828287284,-23.463413406424,-0.067408730015,0.005234232018,-0.007419670694,-0.695484271578,0.718483945047
3472,1788253925696392960,1788253925.696393013,odom,1.078112490814,-23.482050520860,-0.067461025665,0.005197668252,-0.007533387115,-0.695637919947,0.718334265266
3473,1788253925796729344,1788253925.796729326,odom,1.080215809916,-23.500715382438,-0.066336434469,0.004794123597,-0.007837133293,-0.695290506410,0.718670096370
3474,1788253925896555520,1788253925.896555424,odom,1.080463010714,-23.519312450403,-0.065162973789,0.005248690429,-0.007358372240,-0.695618912301,0.718354114944
3475,1788253925996646144,1788253925.996646166,odom,1.080694329653,-23.537772489980,-0.063664731624,0.005548930323,-0.007446974594,-0.695430327216,0.718533514827
3476,1788253926096831488,1788253926.096831560,odom,1.081093558303,-23.556735437433,-0.063410252429,0.005613775755,-0.007417167556,-0.695445321652,0.718518806809
3477,1788253926196763392,1788253926.196763515,odom,1.082141410436,-23.575972715961,-0.063348409200,0.005810360769,-0.006863366827,-0.695451252363,0.718517007099
3478,1788253926296630528,1788253926.296630621,odom,1.083727619893,-23.595804795921,-0.063487828476,0.005306834003,-0.007330685924,-0.695396054112,0.718569708854
3479,1788253926396471040,1788253926.396471024,odom,1.084596121253,-23.615481564180,-0.063509162940,0.005425041271,-0.007244300324,-0.695614362895,0.718358369600
3480,1788253926496069120,1788253926.496069193,odom,1.085255445665,-23.635433207383,-0.064918142746,0.005256404509,-0.007225556545,-0.695490906181,0.718479339274
3481,1788253926595497216,1788253926.595497131,odom,1.085796531372,-23.654173056798,-0.065899709702,0.005345626440,-0.006902758584,-0.695482939571,0.718489566360
3482,1788253926696424192,1788253926.696424246,odom,1.086454739830,-23.673710038989,-0.066454909407,0.005358173565,-0.007017924786,-0.695742742680,0.718236781790
3483,1788253926796683776,1788253926.796683788,odom,1.087555277283,-23.691722188817,-0.067521984435,0.004917281060,-0.007060810092,-0.695260669225,0.718706175803
3484,1788253926896590592,1788253926.896590471,odom,1.088037760612,-23.710789712200,-0.068036346752,0.005279575221,-0.006629482001,-0.695521382975,0.718455413981
3485,1788253926996703232,1788253926.996703148,odom,1.089343090259,-23.728510498005,-0.069844145257,0.005575386440,-0.006283976791,-0.695039319069,0.718922646500
3486,1788253927096625408,1788253927.096625328,odom,1.089666853741,-23.747506253057,-0.070371622695,0.004918772148,-0.006641308630,-0.695347394845,0.718626258345
3487,1788253927196486144,1788253927.196486235,odom,1.090908346798,-23.766504594114,-0.070813053677,0.005304085744,-0.006066013051,-0.695180736783,0.718789825586
3488,1788253927296546304,1788253927.296546221,odom,1.092464679150,-23.787367829484,-0.071267557903,0.005293152869,-0.005775165294,-0.695467139926,0.718515196277
3489,1788253927395422720,1788253927.395422697,odom,1.092952145772,-23.806858170983,-0.071513070425,0.005633056815,-0.005528642280,-0.695830489909,0.718162678019
3490,1788253927495317760,1788253927.495317698,odom,1.094078268590,-23.826999856402,-0.071714495004,0.005218539238,-0.006044689396,-0.695554881805,0.718428587248
3491,1788253927596146688,1788253927.596146584,odom,1.095619412417,-23.846687772854,-0.071296857017,0.005384830823,-0.005523925261,-0.695601377491,0.718386534867
3492,1788253927696579328,1788253927.696579218,odom,1.096581490863,-23.865502820299,-0.071909494825,0.004901743111,-0.005904951421,-0.695358596751,0.718621963475
3493,1788253927796533248,1788253927.796533346,odom,1.098024181967,-23.885091201837,-0.071920122669,0.005003664763,-0.005912974506,-0.695221327579,0.718753995294
3494,1788253927896338176,1788253927.896338224,odom,1.098922184214,-23.903303892630,-0.071187918617,0.005552316681,-0.005564284175,-0.695638490790,0.718349010337
3495,1788253927996577280,1788253927.996577263,odom,1.099732458024,-23.920908453112,-0.071293269010,0.005084744575,-0.005595718857,-0.695523793075,0.718463281296
3496,1788253928096540160,1788253928.096540213,odom,1.101339872789,-23.940339013896,-0.071464096401,0.004815141340,-0.005650684373,-0.695285957655,0.718694873551
3497,1788253928196727808,1788253928.196727753,odom,1.103080594086,-23.959661679685,-0.070038163101,0.005419385547,-0.005547607903,-0.695428252565,0.718553686123
3498,1788253928296492544,1788253928.296492577,odom,1.103540782722,-23.977419615579,-0.069508618185,0.005271045679,-0.005375555997,-0.695433404291,0.718551111384
3499,1788253928395321344,1788253928.395321369,odom,1.104254347940,-23.996759496533,-0.068203491736,0.005586471472,-0.005678036232,-0.695648901900,0.718337773284
3500,1788253928495547904,1788253928.495548010,odom,1.105583869394,-24.016367104417,-0.067720053278,0.005571269082,-0.005744423318,-0.695464638345,0.718515761395
3501,1788253928596421120,1788253928.596421242,odom,1.106272978009,-24.035104648133,-0.068677173277,0.005600089922,-0.005387768582,-0.695359814590,0.718619745899
3502,1788253928696558592,1788253928.696558714,odom,1.107523297951,-24.053905937997,-0.068627531591,0.005116330386,-0.006133167886,-0.695313773479,0.718661925961
3503,1788253928796818944,1788253928.796818972,odom,1.108530107181,-24.073276988613,-0.070024918104,0.005286278405,-0.005657699954,-0.695637991200,0.718350771483
3504,1788253928896579328,1788253928.896579266,odom,1.109921498518,-24.092308307448,-0.069299590785,0.004349934327,-0.006370272402,-0.695341107449,0.718638464036
3505,1788253928996603136,1788253928.996603012,odom,1.110981653728,-24.110962411982,-0.069070455014,0.004701381705,-0.006051955162,-0.695237673141,0.718739068574
3506,1788253929096437760,1788253929.096437693,odom,1.111609670005,-24.128863193191,-0.068963361063,0.004566500343,-0.006086339151,-0.695524506559,0.718462082734
3507,1788253929196683520,1788253929.196683407,odom,1.112894099109,-24.148905204745,-0.069298690302,0.004232948317,-0.006149289692,-0.694881290862,0.719085711160
3508,1788253929296296448,1788253929.296296358,odom,1.113464347587,-24.169072506393,-0.068834957656,0.004339571134,-0.006165536884,-0.695629653102,0.718361009522
3509,1788253929395090176,1788253929.395090103,odom,1.113943602286,-24.186351764831,-0.069354688631,0.004891551699,-0.005215946425,-0.695497715206,0.718492724228
3510,1788253929496542208,1788253929.496542215,odom,1.115364848004,-24.206091367477,-0.069047236197,0.003909816369,-0.006255661694,-0.695283815374,0.718697430155
3511,1788253929596601088,1788253929.596601009,odom,1.117099373177,-24.225321106847,-0.067675188725,0.004023647621,-0.006050574031,-0.695175560828,0.718803269637
3512,1788253929696748544,1788253929.696748495,odom,1.117774136613,-24.244187056716,-0.067117044520,0.004515504829,-0.005431795457,-0.695523800734,0.718468335020
3513,1788253929796529152,1788253929.796529055,odom,1.118611819141,-24.262314961631,-0.066846247674,0.004396614721,-0.005620454714,-0.695473432452,0.718516377699
3514,1788253929896566784,1788253929.896566868,odom,1.120356125711,-24.283280680223,-0.066691357644,0.003318609974,-0.006317519070,-0.695418381478,0.718569655972
3515,1788253929996583168,1788253929.996583223,odom,1.120076803789,-24.302469243227,-0.069514033928,0.002887542778,-0.005857974201,-0.695497629518,0.718498708119
3516,1788253930095921152,1788253930.095921278,odom,1.120489099818,-24.321357155685,-0.069703724586,0.002811215783,-0.005841053277,-0.695598382193,0.718401607635
3517,1788253930197071616,1788253930.197071552,odom,1.121029372421,-24.338976881042,-0.071177005523,0.003489683142,-0.005048033520,-0.695355998710,0.718639252008
3518,1788253930295722240,1788253930.295722246,odom,1.123235417577,-24.358240123792,-0.071438512529,0.002129359880,-0.005977261501,-0.694915445233,0.719063461836
3519,1788253930396187392,1788253930.396187305,odom,1.124636643025,-24.377789370495,-0.072129639297,0.002568226040,-0.005484268039,-0.695196069446,0.718794652210
3520,1788253930496531200,1788253930.496531248,odom,1.126371017555,-24.396996888828,-0.072620899229,0.001951520190,-0.005678309430,-0.695230387657,0.718761891345
3521,1788253930596510720,1788253930.596510649,odom,1.127482755331,-24.416001145488,-0.072103230585,0.002506808771,-0.004957009163,-0.695479296557,0.718524663481
3522,1788253930796558336,1788253930.796558380,odom,1.130728053247,-24.453203750427,-0.068982853860,0.002423139635,-0.005652072443,-0.695403741942,0.718592943303
3523,1788253930896745472,1788253930.896745443,odom,1.131334570178,-24.472630004485,-0.067704472624,0.001518875881,-0.005645495478,-0.695345448468,0.718651882828
3524,1788253930996266240,1788253930.996266365,odom,1.131834741995,-24.489998615317,-0.067746833586,0.001050554521,-0.005600410041,-0.695359012228,0.718639948692
3525,1788253931096518144,1788253931.096518040,odom,1.133024847665,-24.508227283155,-0.067332534813,0.001170476075,-0.005372117353,-0.694904376636,0.719081134277
3526,1788253931196360192,1788253931.196360111,odom,1.134335275187,-24.525308931548,-0.068337593044,0.000968913186,-0.005194534889,-0.695152538264,0.718842838567
3527,1788253931295677440,1788253931.295677423,odom,1.135838519916,-24.544432645472,-0.069894011490,0.000748373474,-0.004839570903,-0.695093289401,0.718902870714
3528,1788253931396510976,1788253931.396511078,odom,1.135851450559,-24.565002036246,-0.068961269754,0.000439084377,-0.004662913647,-0.695204790973,0.718796468445
3529,1788253931496730112,1788253931.496730089,odom,1.137342188835,-24.584737830516,-0.068079911268,-0.000728390127,-0.005493483065,-0.694978661077,0.719009006716
3530,1788253931596479488,1788253931.596479416,odom,1.138425109521,-24.604432782907,-0.069157892505,-0.000544000033,-0.004706677768,-0.695474793770,0.718534872138
3531,1788253931696426752,1788253931.696426630,odom,1.139581435047,-24.620879073606,-0.070496929112,-0.000194453815,-0.004356197172,-0.695322712943,0.718684430470
3532,1788253931796599808,1788253931.796599865,odom,1.140927082617,-24.632256878805,-0.072330603724,-0.000115076474,-0.003826470958,-0.695155362553,0.718849335251
3533,1788253931897176832,1788253931.897176743,odom,1.141714287945,-24.642608647771,-0.071141129411,-0.001511044072,-0.004537183204,-0.695023298456,0.718971310497
3534,1788253931997474304,1788253931.997474432,odom,1.142444600421,-24.648012075411,-0.070737030632,-0.000982600248,-0.004178055001,-0.694901395517,0.719092225561
3535,1788253932095744768,1788253932.095744848,odom,1.142430875454,-24.649983215071,-0.071638888104,-0.000635836781,-0.003971393462,-0.694795608222,0.719196000087
3536,1788253932195630592,1788253932.195630550,odom,1.142802659016,-24.649076125309,-0.071422753011,-0.001003273772,-0.004230194443,-0.694645186941,0.719339393580
3537,1788253932296525568,1788253932.296525478,odom,1.142421875401,-24.650612603281,-0.071426220259,-0.001492118051,-0.004518211826,-0.695016264461,0.718978269129
3538,1788253932396743424,1788253932.396743536,odom,1.142102878847,-24.651252049096,-0.071903081053,-0.001002298726,-0.004075097330,-0.695297268717,0.718710022953
3539,1788253932496603904,1788253932.496603966,odom,1.142780972732,-24.651335111800,-0.073237183918,-0.000521964288,-0.003781350966,-0.695262303494,0.718745962270
3540,1788253932597562880,1788253932.597562790,odom,1.141969833282,-24.651960536834,-0.074763710570,-0.001457111408,-0.003868953547,-0.695378114093,0.718632163533
3541,1788253932696765440,1788253932.696765423,odom,1.141629451055,-24.652066715103,-0.074955132917,-0.000806533700,-0.003673047817,-0.695563109439,0.718455161448
